--> Epoch 0: loss 3.6534; accuracy: 0.0270; best accuracy: 0.0270
--> Epoch 348: loss 1.2773; accuracy: 0.6324; best accuracy: 0.7459
--> Epoch 349: loss 1.2213; accuracy: 0.7189; best accuracy: 0.7459
--> Epoch 350: loss 1.1398; accuracy: 0.7081; best accuracy: 0.7459
--> Epoch 351: loss 1.2348; accuracy: 0.6541; best accuracy: 0.7459
--> Epoch 352: loss 1.1595; accuracy: 0.6973; best accuracy: 0.7459
--> Epoch 353: loss 1.1974; accuracy: 0.6811; best accuracy: 0.7459
--> Epoch 354: loss 1.1761; accuracy: 0.6541; best accuracy: 0.7459
--> Epoch 355: loss 1.2959; accuracy: 0.7135; best accuracy: 0.7459
--> Epoch 356: loss 1.1931; accuracy: 0.6216; best accuracy: 0.7459
--> Epoch 357: loss 1.0148; accuracy: 0.7297; best accuracy: 0.7459
--> Epoch 358: loss 1.2785; accuracy: 0.5568; best accuracy: 0.7459
--> Epoch 359: loss 1.1456; accuracy: 0.5892; best accuracy: 0.7459
--> Epoch 360: loss 1.3123; accuracy: 0.6216; best accuracy: 0.7459
--> Epoch 361: loss 1.1582; accuracy: 0.6162; best accuracy: 0.7459
--> Epoch 362: loss 1.1214; accuracy: 0.7081; best accuracy: 0.7459
--> Epoch 363: loss 1.2075; accuracy: 0.4703; best accuracy: 0.7459
--> Epoch 364: loss 1.0571; accuracy: 0.5568; best accuracy: 0.7459
--> Epoch 365: loss 1.0514; accuracy: 0.6541; best accuracy: 0.7459
--> Epoch 366: loss 1.1956; accuracy: 0.5081; best accuracy: 0.7459
--> Epoch 367: loss 1.2201; accuracy: 0.5946; best accuracy: 0.7459
--> Epoch 368: loss 1.1677; accuracy: 0.5351; best accuracy: 0.7459
--> Epoch 369: loss 1.3698; accuracy: 0.5351; best accuracy: 0.7459
--> Epoch 370: loss 1.2668; accuracy: 0.5514; best accuracy: 0.7459
--> Epoch 371: loss 1.2017; accuracy: 0.6541; best accuracy: 0.7459
--> Epoch 372: loss 1.1941; accuracy: 0.6541; best accuracy: 0.7459
--> Epoch 373: loss 1.1004; accuracy: 0.6216; best accuracy: 0.7459
--> Epoch 374: loss 1.2190; accuracy: 0.7189; best accuracy: 0.7459
--> Epoch 375: loss 1.1920; accuracy: 0.6432; best accuracy: 0.7459
--> Epoch 376: loss 1.2021; accuracy: 0.6324; best accuracy: 0.7459
--> Epoch 377: loss 1.0293; accuracy: 0.7405; best accuracy: 0.7459
--> Epoch 378: loss 1.2280; accuracy: 0.6973; best accuracy: 0.7459
--> Epoch 379: loss 1.1899; accuracy: 0.7081; best accuracy: 0.7459
--> Epoch 380: loss 1.1640; accuracy: 0.7243; best accuracy: 0.7459
--> Epoch 381: loss 1.0125; accuracy: 0.7297; best accuracy: 0.7459
--> Epoch 382: loss 1.1917; accuracy: 0.7514; best accuracy: 0.7514
--> Epoch 383: loss 1.1024; accuracy: 0.7405; best accuracy: 0.7514
--> Epoch 384: loss 1.0322; accuracy: 0.7568; best accuracy: 0.7568
--> Epoch 385: loss 0.9426; accuracy: 0.7297; best accuracy: 0.7568
--> Epoch 386: loss 1.1605; accuracy: 0.7297; best accuracy: 0.7568
--> Epoch 387: loss 1.0715; accuracy: 0.6811; best accuracy: 0.7568
--> Epoch 388: loss 1.1545; accuracy: 0.7189; best accuracy: 0.7568
--> Epoch 389: loss 1.0933; accuracy: 0.7243; best accuracy: 0.7568
--> Epoch 390: loss 1.2021; accuracy: 0.7514; best accuracy: 0.7568
--> Epoch 391: loss 1.1898; accuracy: 0.7676; best accuracy: 0.7676
--> Epoch 392: loss 1.1378; accuracy: 0.7568; best accuracy: 0.7676
--> Epoch 393: loss 1.1661; accuracy: 0.7730; best accuracy: 0.7730
--> Epoch 394: loss 1.1571; accuracy: 0.7189; best accuracy: 0.7730
--> Epoch 395: loss 0.8880; accuracy: 0.7243; best accuracy: 0.7730
--> Epoch 396: loss 1.0012; accuracy: 0.7514; best accuracy: 0.7730
--> Epoch 397: loss 1.2457; accuracy: 0.6703; best accuracy: 0.7730
--> Epoch 398: loss 1.3367; accuracy: 0.7027; best accuracy: 0.7730
--> Epoch 399: loss 1.0164; accuracy: 0.7243; best accuracy: 0.7730
--> Epoch 400: loss 1.1421; accuracy: 0.6757; best accuracy: 0.7730
--> Epoch 401: loss 1.0104; accuracy: 0.6973; best accuracy: 0.7730
--> Epoch 402: loss 1.1545; accuracy: 0.7405; best accuracy: 0.7730
--> Epoch 403: loss 1.0300; accuracy: 0.7297; best accuracy: 0.7730
--> Epoch 404: loss 1.1001; accuracy: 0.7081; best accuracy: 0.7730
--> Epoch 405: loss 1.0640; accuracy: 0.6216; best accuracy: 0.7730
--> Epoch 406: loss 1.1483; accuracy: 0.6757; best accuracy: 0.7730
--> Epoch 407: loss 1.0392; accuracy: 0.5892; best accuracy: 0.7730
--> Epoch 408: loss 1.1940; accuracy: 0.7027; best accuracy: 0.7730
--> Epoch 409: loss 1.1871; accuracy: 0.6486; best accuracy: 0.7730
--> Epoch 410: loss 1.2182; accuracy: 0.5838; best accuracy: 0.7730
--> Epoch 411: loss 1.3027; accuracy: 0.6973; best accuracy: 0.7730
--> Epoch 412: loss 1.1393; accuracy: 0.5568; best accuracy: 0.7730
--> Epoch 413: loss 1.1425; accuracy: 0.5297; best accuracy: 0.7730
--> Epoch 414: loss 1.1254; accuracy: 0.7568; best accuracy: 0.7730
--> Epoch 415: loss 1.1944; accuracy: 0.6000; best accuracy: 0.7730
--> Epoch 416: loss 1.0655; accuracy: 0.6595; best accuracy: 0.7730
--> Epoch 417: loss 1.0140; accuracy: 0.6378; best accuracy: 0.7730
--> Epoch 418: loss 1.2722; accuracy: 0.7189; best accuracy: 0.7730
--> Epoch 419: loss 1.1279; accuracy: 0.7027; best accuracy: 0.7730
--> Epoch 420: loss 1.0997; accuracy: 0.7622; best accuracy: 0.7730
--> Epoch 421: loss 1.0065; accuracy: 0.7243; best accuracy: 0.7730
--> Epoch 422: loss 1.0146; accuracy: 0.7730; best accuracy: 0.7730
--> Epoch 423: loss 1.0518; accuracy: 0.7243; best accuracy: 0.7730
--> Epoch 424: loss 1.0840; accuracy: 0.7081; best accuracy: 0.7730
--> Epoch 425: loss 1.1158; accuracy: 0.5946; best accuracy: 0.7730
--> Epoch 426: loss 1.0111; accuracy: 0.7081; best accuracy: 0.7730
--> Epoch 427: loss 1.3051; accuracy: 0.6216; best accuracy: 0.7730
--> Epoch 428: loss 1.1239; accuracy: 0.4973; best accuracy: 0.7730
--> Epoch 429: loss 1.0398; accuracy: 0.6757; best accuracy: 0.7730
--> Epoch 430: loss 1.0095; accuracy: 0.6811; best accuracy: 0.7730
--> Epoch 431: loss 1.0420; accuracy: 0.6432; best accuracy: 0.7730
--> Epoch 432: loss 1.1330; accuracy: 0.6865; best accuracy: 0.7730
--> Epoch 433: loss 1.0369; accuracy: 0.7027; best accuracy: 0.7730
--> Epoch 434: loss 1.0603; accuracy: 0.7514; best accuracy: 0.7730
--> Epoch 435: loss 1.0886; accuracy: 0.6919; best accuracy: 0.7730
--> Epoch 436: loss 0.8977; accuracy: 0.6541; best accuracy: 0.7730
--> Epoch 437: loss 0.9201; accuracy: 0.7892; best accuracy: 0.7892
--> Epoch 438: loss 1.0700; accuracy: 0.6000; best accuracy: 0.7892
--> Epoch 439: loss 1.0238; accuracy: 0.6432; best accuracy: 0.7892
--> Epoch 440: loss 1.0881; accuracy: 0.7189; best accuracy: 0.7892
--> Epoch 441: loss 1.0089; accuracy: 0.6865; best accuracy: 0.7892
--> Epoch 442: loss 1.1432; accuracy: 0.7459; best accuracy: 0.7892
--> Epoch 443: loss 1.0766; accuracy: 0.6378; best accuracy: 0.7892
--> Epoch 444: loss 1.0139; accuracy: 0.7514; best accuracy: 0.7892
--> Epoch 445: loss 0.9413; accuracy: 0.7514; best accuracy: 0.7892
--> Epoch 446: loss 0.9294; accuracy: 0.7243; best accuracy: 0.7892
--> Epoch 447: loss 0.9829; accuracy: 0.7351; best accuracy: 0.7892
--> Epoch 448: loss 0.9821; accuracy: 0.7459; best accuracy: 0.7892
--> Epoch 449: loss 1.1055; accuracy: 0.7297; best accuracy: 0.7892
--> Epoch 450: loss 0.9051; accuracy: 0.7405; best accuracy: 0.7892
--> Epoch 451: loss 0.9101; accuracy: 0.7351; best accuracy: 0.7892
--> Epoch 452: loss 1.0166; accuracy: 0.7514; best accuracy: 0.7892
--> Epoch 453: loss 0.9903; accuracy: 0.7676; best accuracy: 0.7892
--> Epoch 454: loss 0.9961; accuracy: 0.7676; best accuracy: 0.7892
--> Epoch 455: loss 0.9383; accuracy: 0.7135; best accuracy: 0.7892
--> Epoch 456: loss 1.0343; accuracy: 0.7676; best accuracy: 0.7892
--> Epoch 457: loss 0.9467; accuracy: 0.7405; best accuracy: 0.7892
--> Epoch 458: loss 1.1203; accuracy: 0.7622; best accuracy: 0.7892
--> Epoch 459: loss 0.8631; accuracy: 0.7189; best accuracy: 0.7892
--> Epoch 460: loss 0.9297; accuracy: 0.6108; best accuracy: 0.7892
--> Epoch 461: loss 0.9716; accuracy: 0.7622; best accuracy: 0.7892
--> Epoch 462: loss 1.0043; accuracy: 0.7135; best accuracy: 0.7892
--> Epoch 463: loss 1.1574; accuracy: 0.7081; best accuracy: 0.7892
--> Epoch 464: loss 0.9715; accuracy: 0.7243; best accuracy: 0.7892
--> Epoch 465: loss 0.9691; accuracy: 0.6649; best accuracy: 0.7892
--> Epoch 466: loss 0.8818; accuracy: 0.7081; best accuracy: 0.7892
--> Epoch 467: loss 0.9641; accuracy: 0.7135; best accuracy: 0.7892
--> Epoch 468: loss 1.0918; accuracy: 0.7568; best accuracy: 0.7892
--> Epoch 469: loss 1.0583; accuracy: 0.7622; best accuracy: 0.7892
--> Epoch 470: loss 1.2127; accuracy: 0.5946; best accuracy: 0.7892
--> Epoch 471: loss 1.0464; accuracy: 0.6378; best accuracy: 0.7892
--> Epoch 472: loss 1.0581; accuracy: 0.7297; best accuracy: 0.7892
--> Epoch 473: loss 1.0591; accuracy: 0.5459; best accuracy: 0.7892
--> Epoch 474: loss 0.9851; accuracy: 0.7351; best accuracy: 0.7892
--> Epoch 475: loss 0.9435; accuracy: 0.7405; best accuracy: 0.7892
--> Epoch 476: loss 1.0030; accuracy: 0.6541; best accuracy: 0.7892
--> Epoch 477: loss 0.9260; accuracy: 0.7189; best accuracy: 0.7892
--> Epoch 478: loss 0.9410; accuracy: 0.7297; best accuracy: 0.7892
--> Epoch 479: loss 1.0087; accuracy: 0.7459; best accuracy: 0.7892
--> Epoch 480: loss 1.0298; accuracy: 0.7351; best accuracy: 0.7892
--> Epoch 481: loss 0.7967; accuracy: 0.7297; best accuracy: 0.7892
--> Epoch 482: loss 1.0522; accuracy: 0.7838; best accuracy: 0.7892
--> Epoch 483: loss 1.0237; accuracy: 0.6270; best accuracy: 0.7892
--> Epoch 484: loss 0.8936; accuracy: 0.7405; best accuracy: 0.7892
--> Epoch 485: loss 0.8814; accuracy: 0.6054; best accuracy: 0.7892
--> Epoch 486: loss 0.9675; accuracy: 0.6919; best accuracy: 0.7892
--> Epoch 487: loss 1.0882; accuracy: 0.7297; best accuracy: 0.7892
--> Epoch 488: loss 0.9457; accuracy: 0.6703; best accuracy: 0.7892
--> Epoch 489: loss 1.0074; accuracy: 0.7189; best accuracy: 0.7892
--> Epoch 490: loss 0.8935; accuracy: 0.6162; best accuracy: 0.7892
--> Epoch 491: loss 1.0296; accuracy: 0.7514; best accuracy: 0.7892
--> Epoch 492: loss 0.9339; accuracy: 0.7676; best accuracy: 0.7892
--> Epoch 493: loss 0.9244; accuracy: 0.7676; best accuracy: 0.7892
--> Epoch 494: loss 0.8858; accuracy: 0.7135; best accuracy: 0.7892
--> Epoch 495: loss 1.0150; accuracy: 0.7730; best accuracy: 0.7892
--> Epoch 496: loss 0.9926; accuracy: 0.7405; best accuracy: 0.7892
--> Epoch 497: loss 0.8768; accuracy: 0.7243; best accuracy: 0.7892
--> Epoch 498: loss 0.8335; accuracy: 0.7784; best accuracy: 0.7892
--> Epoch 499: loss 0.8322; accuracy: 0.7135; best accuracy: 0.7892
--> Adiac Test Accuracy: 0.6115
0.6114649681528663
1593.3552
