--> Epoch 0: loss 2.2999; accuracy: 0.1000; best accuracy: 0.1000
--> Epoch 77: loss 0.4093; accuracy: 0.9000; best accuracy: 0.9000
--> Epoch 78: loss 0.4160; accuracy: 0.9000; best accuracy: 0.9000
--> Epoch 79: loss 0.4170; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 80: loss 0.4076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 81: loss 0.4045; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 82: loss 0.3815; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 83: loss 0.3804; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 84: loss 0.3755; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 85: loss 0.3566; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 86: loss 0.3547; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 87: loss 0.3528; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 88: loss 0.3535; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 89: loss 0.3437; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 90: loss 0.3502; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 91: loss 0.3376; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 92: loss 0.3430; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 93: loss 0.3218; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 94: loss 0.3237; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 95: loss 0.3208; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 96: loss 0.3368; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 97: loss 0.3142; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 98: loss 0.3182; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 99: loss 0.3076; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 100: loss 0.3042; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 101: loss 0.3118; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 102: loss 0.2997; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 103: loss 0.2901; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 104: loss 0.3063; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 105: loss 0.3122; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 106: loss 0.2756; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 107: loss 0.2832; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 108: loss 0.2992; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 109: loss 0.2776; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 110: loss 0.2783; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 111: loss 0.2794; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 112: loss 0.2957; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 113: loss 0.2742; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 114: loss 0.2741; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 115: loss 0.2767; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 116: loss 0.2688; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 117: loss 0.2685; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 118: loss 0.2597; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 119: loss 0.2595; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 120: loss 0.2631; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 121: loss 0.2600; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 122: loss 0.2503; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 123: loss 0.2511; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 124: loss 0.2493; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 125: loss 0.2541; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 126: loss 0.2430; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 127: loss 0.2413; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 128: loss 0.2316; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 129: loss 0.2399; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 130: loss 0.2352; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 131: loss 0.2341; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 132: loss 0.2256; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 133: loss 0.2278; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 134: loss 0.2346; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 135: loss 0.2249; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 136: loss 0.2226; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 137: loss 0.2249; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 138: loss 0.2311; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 139: loss 0.2232; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 140: loss 0.2148; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 141: loss 0.2203; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 142: loss 0.2192; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 143: loss 0.2110; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 144: loss 0.2157; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 145: loss 0.2117; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 146: loss 0.2028; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 147: loss 0.1984; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 148: loss 0.2014; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 149: loss 0.1988; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 150: loss 0.2008; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 151: loss 0.2097; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 152: loss 0.1992; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 153: loss 0.2031; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 154: loss 0.1967; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 155: loss 0.1904; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 156: loss 0.1919; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 157: loss 0.1944; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 158: loss 0.2012; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 159: loss 0.1862; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 160: loss 0.1829; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 161: loss 0.1861; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 162: loss 0.1852; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 163: loss 0.1853; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 164: loss 0.1790; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 165: loss 0.1813; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 166: loss 0.1869; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 167: loss 0.1781; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 168: loss 0.1784; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 169: loss 0.1838; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 170: loss 0.2005; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 171: loss 0.1687; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 172: loss 0.1776; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 173: loss 0.1710; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 174: loss 0.1820; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 175: loss 0.1753; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 176: loss 0.1872; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 177: loss 0.1695; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 178: loss 0.1948; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 179: loss 0.2027; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 180: loss 0.1776; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 181: loss 0.1776; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 182: loss 0.1754; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 183: loss 0.1923; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 184: loss 0.1611; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 185: loss 0.1900; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 186: loss 0.1844; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 187: loss 0.1634; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 188: loss 0.1698; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 189: loss 0.1705; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 190: loss 0.1616; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 191: loss 0.1676; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 192: loss 0.1702; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 193: loss 0.1561; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 194: loss 0.1618; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 195: loss 0.1588; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 196: loss 0.1583; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 197: loss 0.1550; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 198: loss 0.1613; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 199: loss 0.1592; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 200: loss 0.1697; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 201: loss 0.1555; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 202: loss 0.1431; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 203: loss 0.1790; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 204: loss 0.1477; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 205: loss 0.1463; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 206: loss 0.1745; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 207: loss 0.1716; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 208: loss 0.1369; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 209: loss 0.1458; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 210: loss 0.1542; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 211: loss 0.1403; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 212: loss 0.1310; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 213: loss 0.1607; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 214: loss 0.1354; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 215: loss 0.1964; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 216: loss 0.1355; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 217: loss 0.1265; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 218: loss 0.1305; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 219: loss 0.1369; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 220: loss 0.1401; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 221: loss 0.1268; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 222: loss 0.1318; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 223: loss 0.1316; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 224: loss 0.1284; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 225: loss 0.1168; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 226: loss 0.1324; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 227: loss 0.1174; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 228: loss 0.1693; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 229: loss 0.1502; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 230: loss 0.1308; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 231: loss 0.1974; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 232: loss 0.1982; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 233: loss 0.1459; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 234: loss 0.1494; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 235: loss 0.1529; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 236: loss 0.1418; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 237: loss 0.1401; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 238: loss 0.1374; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 239: loss 0.1355; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 240: loss 0.1408; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 241: loss 0.1258; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 242: loss 0.1354; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 243: loss 0.1399; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 244: loss 0.1248; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 245: loss 0.1252; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 246: loss 0.1504; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 247: loss 0.1388; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 248: loss 0.1348; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 249: loss 0.1391; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 250: loss 0.1233; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 251: loss 0.1283; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 252: loss 0.1114; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 253: loss 0.1207; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 254: loss 0.1047; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 255: loss 0.1210; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 256: loss 0.1348; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 257: loss 0.1432; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 258: loss 0.1196; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 259: loss 0.1658; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 260: loss 0.1246; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 261: loss 0.1110; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 262: loss 0.1739; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 263: loss 0.1237; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 264: loss 0.1117; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 265: loss 0.1412; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 266: loss 0.1362; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 267: loss 0.1178; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 268: loss 0.1597; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 269: loss 0.1232; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 270: loss 0.1242; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 271: loss 0.1177; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 272: loss 0.1148; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 273: loss 0.1069; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 274: loss 0.1020; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 275: loss 0.1272; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 276: loss 0.0988; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 277: loss 0.0982; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 278: loss 0.1031; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 279: loss 0.0993; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 280: loss 0.0923; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 281: loss 0.0878; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 282: loss 0.1346; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 283: loss 0.0948; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 284: loss 0.0971; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 285: loss 0.2121; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 286: loss 0.0845; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 287: loss 0.0980; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 288: loss 0.1525; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 289: loss 0.0918; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 290: loss 0.1832; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 291: loss 0.1000; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 292: loss 0.1180; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 293: loss 0.0997; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 294: loss 0.0857; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 295: loss 0.0903; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 296: loss 0.1431; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 297: loss 0.0781; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 298: loss 0.1111; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 299: loss 0.0993; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 300: loss 0.0925; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 301: loss 0.0805; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 302: loss 0.0850; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 303: loss 0.0976; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 304: loss 0.1236; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 305: loss 0.0826; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 306: loss 0.1313; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 307: loss 0.0812; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 308: loss 0.0756; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 309: loss 0.0676; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 310: loss 0.0718; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 311: loss 0.0661; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 312: loss 0.0717; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 313: loss 0.0701; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 314: loss 0.1217; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 315: loss 0.0635; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 316: loss 0.0661; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 317: loss 0.0786; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 318: loss 0.1915; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 319: loss 0.1024; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 320: loss 0.0645; accuracy: 0.8000; best accuracy: 1.0000
--> Epoch 321: loss 0.2849; accuracy: 0.8000; best accuracy: 1.0000
--> Epoch 322: loss 0.2732; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 323: loss 0.1783; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 324: loss 0.1443; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 325: loss 0.1529; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 326: loss 0.1652; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 327: loss 0.1443; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 328: loss 0.1356; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 329: loss 0.1287; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 330: loss 0.1206; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 331: loss 0.1166; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 332: loss 0.1057; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 333: loss 0.1103; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 334: loss 0.0950; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 335: loss 0.0969; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 336: loss 0.1475; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 337: loss 0.0999; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 338: loss 0.1206; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 339: loss 0.0951; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 340: loss 0.1194; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 341: loss 0.0821; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 342: loss 0.0892; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 343: loss 0.0906; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 344: loss 0.0829; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 345: loss 0.0761; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 346: loss 0.0993; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 347: loss 0.0692; accuracy: 1.0000; best accuracy: 1.0000
